sl_5_5400_20261120 Coordinates.csv
2026/11/20 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:11 2024,
Start: 2026/11/20 07:47:00.00, Stop: 2026/11/20 09:17:00.00,
TIME_UNITS,STARLINK-30221 - X-Coordinate,STARLINK-3274 - X-Coordinate,STARLINK-11169 [DTC] - X-Coordinate,STARLINK-3317 - X-Coordinate,STARLINK-5846 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30221 - Y-Coordinate,STARLINK-3274 - Y-Coordinate,STARLINK-11169 [DTC] - Y-Coordinate,STARLINK-3317 - Y-Coordinate,STARLINK-5846 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30221 - Z-Coordinate,STARLINK-3274 - Z-Coordinate,STARLINK-11169 [DTC] - Z-Coordinate,STARLINK-3317 - Z-Coordinate,STARLINK-5846 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
2700.000,-1221.6883,1454.3447,6698.2851,2257.8124,254.3037,390965.3357,365678.4148,384132.7664,382731.0736,381176.3391,381423.4780,374747.7288,377063.5105,-147522091.6376,-147511092.1372,-147497494.3497,-147512436.8832,378075.2906,-147505028.8586,6590.9477,4083.0951,-363.0277,5017.2696,-2367.3594,34793.1975,48503.5149,47030.0555,45481.3651,54171.5675,51686.3664,48024.9586,46626.2667,-110303182.4197,-110313940.1289,-110325426.2748,-110306290.5711,47877.5765,-110314235.9987,-1735.9677,5376.5040,-710.0416,4134.9232,-6535.5753,25910.7269,23766.5627,22715.1333,25012.9127,28109.2118,19006.7342,13570.5268,21435.8144,46584529.0283,46605753.1545,46588644.2995,46580933.9655,22151.4197,46582513.9509,
3000.000,286.2420,3482.6891,6459.9552,3925.6618,-1911.5380,390181.8088,364403.0384,382978.8293,381499.8777,380033.0040,380239.7189,373695.6954,376219.0721,-145073548.9834,-145062848.4672,-145048584.3399,-145064056.6985,376948.1470,-145056413.7017,6913.2696,3713.7663,-1572.6250,4956.9207,-2579.7586,43098.4807,56324.3175,54901.4098,53447.8702,62173.1861,59674.4724,56034.1281,54717.9987,-113497305.2666,-113507891.8543,-113519031.3202,-113500916.9472,55861.9649,-113508290.5754,-223.7288,4667.7364,1126.3035,2722.8599,-6170.7326,26041.8997,23902.1332,22953.3856,24954.7528,28329.7829,19417.0291,13620.7084,21162.7716,46581779.0885,46603366.5632,46586651.5090,46578033.0879,22292.1121,46580022.4782,
3300.000,1764.1923,5160.6397,5524.7633,5180.5251,-3871.6967,389220.8493,362963.0537,381652.6073,380092.7194,378720.0744,378881.4937,372474.1249,375256.7810,-142555855.4460,-142545461.9892,-142530551.6113,-142546482.8992,375652.3726,-142538650.2585,6562.2966,3027.2846,-2626.1869,4422.6294,-2612.1352,51387.0394,64112.5306,62746.5692,61387.6644,70147.2792,67626.8556,64020.2399,62887.4947,-116637100.5919,-116647529.5255,-116658286.1814,-116641241.2521,63820.0414,-116648014.8046,1312.5570,3454.9327,2831.6156,1013.2881,-5154.7938,26172.8082,24037.3392,23190.3651,24890.5581,28546.9877,19833.8099,13675.6908,20979.6019,46579028.4569,46600973.7389,46584651.0257,46575138.3951,22432.7907,46577531.1080,
3600.000,3082.9044,6320.6054,3991.8190,5906.1598,-5428.3621,388082.7935,361359.2166,380154.7484,378509.4717,377238.2443,377349.2686,371083.4488,374146.3273,-139970215.9491,-139960137.1517,-139944602.1531,-139960917.6453,374188.5773,-139952943.5722,5570.9824,2078.0647,-3430.2978,3451.7421,-2447.3284,59655.0546,71864.7293,70561.9739,69297.4022,78090.3057,75538.8924,71979.6883,71115.2444,-119721071.6241,-119731356.6910,-119741695.7640,-119725764.2841,71748.2443,-119731912.0292,2707.5374,1868.8278,4207.5161,-807.0148,-3594.1074,26303.4536,24172.1931,23425.8882,24820.2680,28760.8437,20257.0054,13735.4353,20910.8813,46576277.2507,46598574.8093,46582642.3389,46572251.4902,22573.4553,46575039.8402,
3900.000,4127.2966,6847.7328,2025.9831,6041.6085,-6425.6456,386768.0602,359592.3564,378485.9812,376749.9908,375588.2797,375643.5660,369524.1799,372857.3501,-137317867.8076,-137308110.7855,-137291974.2400,-137308595.5684,372557.4462,-137300531.0720,4035.7583,942.7023,-3914.7589,2125.3669,-2081.0098,67898.7139,79577.5051,78344.0796,77173.8098,85998.7377,83405.8633,79908.8745,79373.7768,-122747748.3048,-122757903.5938,-122767791.7441,-122753013.2625,79643.0257,-122758512.3100,3811.0279,80.7282,5094.1443,-2539.2334,-1652.8093,26433.8369,24306.7064,23659.7744,24743.8500,28971.3672,20686.4876,13799.9057,20971.3693,46573525.5873,46596169.8999,46580624.9639,46569374.1147,22714.1059,46572548.6749,
4200.000,4806.3267,6691.7810,-160.4633,5586.0308,-6765.8380,385277.1512,357663.3750,376647.1139,374814.1030,373771.0180,373764.9593,367796.9115,371362.3590,-134600080.1364,-134590651.5127,-134573937.8387,-134590783.2103,370759.7394,-134582681.9816,2106.8559,-285.7117,-4038.1226,561.7831,-1524.6377,76114.2128,87247.4673,86089.3596,85013.7014,93869.0625,91222.9388,87804.2078,87630.0352,-125715687.9894,-125725727.8726,-125735133.2609,-125721542.5080,87500.8535,-125726373.1270,4504.3216,-1716.1168,5388.6696,-3994.6112,463.8496,26563.9593,24440.8901,23891.8460,24661.3104,29178.5731,21122.0530,13869.0679,21165.2633,46570773.5847,46593759.1339,46578598.4436,46566508.1597,22854.7424,46570057.6120,
4500.000,5060.6418,5872.0421,-2331.0973,4596.9640,-6419.7759,383610.6509,355573.2465,374639.0341,372701.5901,371787.3681,371714.0660,365902.3176,369639.0634,-131818153.2423,-131809059.1397,-131791793.9983,-131808778.4519,368796.2916,-131800696.7117,-26.7708,-1504.8795,-3790.6917,-1094.1959,-807.2266,84297.7570,94871.2448,93794.3065,92814.0000,101697.7840,98985.1633,95662.1082,95848.1096,-128623476.1352,-128633415.2493,-128642307.5962,-128629934.1106,95318.2130,-128634080.0660,4712.9223,-3327.7608,5056.9434,-5015.1602,2531.1699,26693.8219,24574.7548,24121.9288,24572.7111,29382.4751,21563.3976,13942.8901,21486.4673,46568021.3608,46591342.6326,46576562.3489,46563655.6757,22995.3646,46567566.6515,
4800.000,4867.4950,4474.6671,-4250.9832,3182.6439,-5429.6689,381769.2261,353323.0168,372462.7081,370412.1746,369638.3105,369491.5401,363841.1523,367671.9499,-128973418.0029,-128964664.0360,-128946874.2279,-128963909.9350,366668.0116,-128955906.2375,-2156.1964,-2611.5273,-3195.0524,-2684.6747,24.6642,92445.5636,102445.4876,101455.4338,100571.7624,109481.4244,106687.4373,103479.0076,103991.9946,-131469726.9753,-131479580.2032,-131487930.8399,-131476798.5834,103091.6080,-131480247.4934,4414.4225,-4580.7868,4137.3266,-5490.5480,4329.3144,26823.4257,24708.3105,24349.8524,24478.1908,29583.0858,22010.0837,14021.3422,21919.6637,46565269.0337,46588920.5150,46574516.2803,46560818.8818,23135.9726,46565075.7935,
5100.000,4242.6889,2642.9505,-5712.1963,1489.7477,-3903.8576,379753.6257,350913.8028,370119.1804,367945.5038,367324.8962,367098.0633,361614.2494,365453.0888,-126067235.2292,-126058826.4982,-126040539.8597,-126057536.4778,364375.8820,-126049671.4622,-4073.0732,-3509.7873,-2304.2329,-4053.5464,909.0074,100553.8635,109966.8684,109069.2777,108284.2122,117216.5258,114324.4987,111251.3518,112028.1276,-134253084.1795,-134262866.6322,-134270648.5432,-134260775.5038,110817.5628,-134263519.2163,3640.8558,-5340.9101,2736.4342,-5369.5324,5667.1907,26952.7718,24841.5666,24575.4504,24377.9949,29780.4163,22461.4949,14104.3966,22441.9287,46562516.7217,46586492.8979,46572459.8676,46558000.1728,23276.5661,46562585.0379,
5400.000,3239.4504,562.0851,-6556.7651,-311.8546,-2004.3496,377564.6806,348346.7917,367609.5729,365301.1370,364848.2470,364534.3348,359222.5219,362982.2499,-123100995.0153,-123092936.0995,-123074181.3985,-123091046.4855,361920.9586,-123083382.5660,-5590.1225,-4119.0358,-1197.4952,-5061.5127,1772.3892,108618.9031,117432.0841,116632.3991,115948.7794,124899.6518,121890.9036,118975.6028,119927.5636,-136972221.5007,-136981948.4987,-136989136.3565,-136980534.1427,118492.6237,-136982569.1286,2475.3450,-5526.9666,1017.0642,-4665.1484,6402.8948,27081.8611,24974.5324,24798.5610,24272.5165,29974.4769,22916.7761,14192.0273,23024.6540,46559764.5431,46584059.8958,46570392.7707,46555202.1231,23417.1451,46560094.3848,
