sl_5_86400_20260506 Coordinates.csv
2026/05/06 07:47:00.0000 UTC

Generated: Tue Oct  8 16:59:26 2024,
Start: 2026/05/06 07:47:00.00, Stop: 2026/05/07 07:47:00.00,
TIME_UNITS,STARLINK-5244 - X-Coordinate,STARLINK-4295 - X-Coordinate,STARLINK-4372 - X-Coordinate,STARLINK-30304 - X-Coordinate,STARLINK-11088 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5244 - Y-Coordinate,STARLINK-4295 - Y-Coordinate,STARLINK-4372 - Y-Coordinate,STARLINK-30304 - Y-Coordinate,STARLINK-11088 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5244 - Z-Coordinate,STARLINK-4295 - Z-Coordinate,STARLINK-4372 - Z-Coordinate,STARLINK-30304 - Z-Coordinate,STARLINK-11088 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
32400.000,-1522.3244,-1008.4475,1238.0012,-4672.4956,3993.6538,341703.5199,352739.8806,352610.9839,354307.4584,348615.0688,350659.1609,346951.3889,347609.9987,39450807.1818,39450242.1593,39459506.4347,39439380.7209,348735.7380,39440131.9122,-4760.6642,-5735.8960,-1683.1254,-2481.6100,490.0995,71727.9713,108392.4438,92984.5981,84942.4562,90837.5901,90227.0276,89393.2986,90056.8761,-329324122.7773,-329294197.4638,-329294340.3237,-329302886.3103,88726.4664,-329310770.8059,-4782.7980,-3726.5201,-6566.7387,4261.1441,-5365.0229,-181011.9609,-184307.9911,-186572.8640,-177299.4335,-186130.2645,-193935.2512,-182502.9810,-183883.3598,42547646.0144,42527188.7961,42561391.4544,42551964.0858,-184432.8030,42558832.7945,
36000.000,4412.8511,3373.7272,909.1428,4976.9373,-4193.8062,314033.2298,315111.5620,320484.8290,320976.5920,318529.5644,318457.1006,311381.3184,317074.0678,123393473.1209,123387638.6587,123396056.1243,123377273.5546,315572.1732,123382377.8442,5177.2530,2390.7780,-3596.5138,-2282.3231,4392.9994,155169.5319,193231.8742,176137.1377,169690.8587,177178.0290,174530.1442,175216.6406,172327.6321,-307852488.0596,-307823266.6628,-307816208.6769,-307838356.7087,173236.4683,-307838226.4912,1231.0409,5525.6506,5798.4787,-4036.4018,2826.8735,-180783.9314,-184043.8100,-186255.8470,-177025.6479,-183327.4688,-192931.8168,-185774.9572,-184166.5626,42618452.0986,42596419.2346,42626800.0673,42621491.0853,-183979.6644,42627985.3599,
39600.000,-5055.6045,-5638.8469,-4345.6913,-3795.0489,2409.3071,266233.2267,257466.1897,267991.0902,267399.7203,266416.2908,266098.6564,257743.2982,260530.4448,198905643.1561,198895614.4191,198899898.3731,198892777.6381,262296.5731,198893674.3449,-3575.3650,1073.4723,5198.0372,5604.5690,-5810.2570,229517.0996,266000.9583,248228.9750,243388.7342,251502.1614,248380.7888,248403.9013,247239.3864,-265373803.4219,-265346906.3852,-265334014.6425,-265366191.6232,246796.0432,-265358924.3618,3065.0488,-3852.4086,-1254.2449,631.8981,2308.0499,-180573.9123,-183764.5654,-185314.2665,-177256.7809,-180513.2389,-191245.7984,-188491.3824,-183537.9885,42689854.2037,42666026.7827,42692224.2592,42696611.8963,-183511.9736,42697116.5517,
43200.000,4243.5269,6126.7072,4870.9863,815.2862,1712.2410,201035.1887,183481.3089,198362.7429,196896.5671,196699.8814,196631.7374,188258.6822,193998.1888,260834635.9501,260822017.5567,260819851.0232,260826910.9547,192278.8189,260821543.8065,-149.7237,-3185.1187,-2576.8773,-5910.8338,3697.3138,289960.9235,322088.7103,304698.7888,301338.7524,309908.9748,306942.6271,305788.4926,304857.7051,-204789608.1007,-204766132.1970,-204749953.0629,-204777984.1556,304714.8324,-204774590.2474,-5462.4421,-287.1691,-4137.9294,3250.9131,-5326.3967,-180381.6003,-183468.7210,-183875.1519,-178069.1976,-178239.8166,-188810.5642,-190251.5459,-182618.1370,42761705.2386,42736077.8552,42757778.8791,42772515.3609,-183029.7587,42766226.3479,
46800.000,-3110.1198,-3819.4960,-866.2915,3276.8542,-5748.5683,122310.4406,97865.4293,115931.4371,113706.7434,114278.4583,114144.3724,106856.0752,108368.0168,304955386.3380,304942090.6181,304932484.2485,304945939.3777,109957.1299,304941190.4416,4314.4462,3911.5230,-671.9164,3790.3451,-522.0412,332464.0897,357961.5686,341905.6686,339897.9668,348785.5783,346078.9196,344178.4420,342660.2777,-130236847.8528,-130217168.9711,-130200926.4009,-130217250.1702,343292.1890,-130222231.2285,4408.2710,4215.2578,6794.1852,-4600.9895,3398.1954,-180206.9772,-183154.5886,-182194.9789,-179600.2619,-176478.5667,-185513.4376,-191199.4190,-183131.4626,42833827.6525,42806653.9474,42823575.9552,42844080.5685,-182533.0488,42835314.7265,
50400.000,1956.0532,-449.4769,-4614.6314,-6332.5582,6216.8005,34859.2668,6052.7316,25900.8678,22375.7613,24611.8021,23334.4753,18389.2021,21681.0118,328258737.2884,328246669.5423,328230110.4184,328242476.1444,20557.1609,328243721.6483,-6603.3054,-4166.2196,974.0469,-807.6045,-1874.4720,354029.5001,371385.1791,357384.0897,356980.5726,365672.5819,362196.2299,361241.3617,361053.5176,-46805394.2481,-46789063.8053,-46776066.6239,-46781554.8585,360053.6048,-46791638.8567,-611.6619,-5499.9692,-5024.5867,2330.2754,1655.3620,-180050.2659,-182820.2197,-180590.9428,-182003.3313,-175191.4248,-181353.3975,-191432.3595,-181061.7811,42906024.9328,42877854.6699,42889729.9681,42912094.4032,-182021.8738,42904381.6654,
54000.000,-82.5063,4383.1711,6753.8103,6275.8374,-2287.7180,-55861.6780,-86147.2446,-65965.7937,-72350.7749,-66478.9791,-70899.1476,-71748.1658,-70971.5023,329156711.3334,329147397.8321,329125775.5336,329133055.1413,-70239.3039,329141350.1428,5907.2838,4208.2697,1360.1545,-1935.7922,3568.3352,352909.3915,361562.1797,350051.3764,353780.8179,359497.4125,352121.2662,355826.8097,352688.3984,39809464.3571,39823678.8948,39830649.5015,39831734.4581,353909.5207,39822098.9032,-3599.4955,3282.1086,-59.6149,1751.4041,-5196.6213,-179911.8386,-182463.2527,-179355.9586,-183193.3170,-174363.0585,-179567.1166,-190998.6092,-182598.3234,42978094.3297,42949799.0195,42956362.9028,42977990.3332,-181496.2648,42973427.1425,
57600.000,-2778.4550,-5978.2024,-3816.9971,-2942.3005,-2930.6636,-144057.6397,-172922.2791,-153734.8267,-160609.5502,-153132.4369,-158617.1776,-157961.3711,-156500.5242,307590748.8035,307584967.7385,307561284.9113,307563044.0787,-156655.0895,307575582.3528,-3077.2396,-3317.8474,-2650.4016,4192.4438,-4579.4965,328741.8381,329177.7597,320325.2440,328167.1821,330645.9593,321026.7168,328105.9856,326349.4599,123695831.0460,123709721.0262,123708977.9094,123711946.3330,325226.3237,123707353.3826,5522.2925,987.0770,5079.7146,-4476.3393,3910.8819,-179791.9848,-182080.6814,-178680.1693,-180303.2496,-174002.5832,-182752.4537,-189908.1387,-179562.5939,43049839.9857,43022619.6823,43023609.2155,43042830.0747,-180956.2538,43042451.1358,
61200.000,5641.2747,5065.5699,-1134.0021,-1597.4362,5518.5977,-223938.1094,-248828.5666,-231729.1553,-237908.7175,-229799.3106,-234773.0431,-234786.3460,-232983.1544,265035528.0950,265033029.7312,265010915.1641,265009518.2592,-233184.9219,265021021.3644,43.2695,660.5132,219.9061,-5484.4960,3675.5128,282601.6623,276350.8560,270116.0357,279904.5375,280922.7057,271244.7971,279600.3422,274816.6341,199128756.8474,199144241.3868,199135657.0065,199137367.8070,275804.8895,199139441.4166,-4002.8091,-4659.8258,-6793.5299,3677.7314,974.3056,-179690.2376,-181668.4768,-178599.9959,-177402.5014,-174147.2044,-185381.9362,-188135.2609,-181878.7384,43121085.6179,43096436.9349,43091620.4035,43107583.8258,-180401.8738,43111453.6234,
64800.000,-6621.0742,-2957.0815,3529.4085,4770.2985,-4492.7652,-290053.0510,-309136.4882,-294937.4914,-300158.9555,-291589.5542,-296002.2729,-297192.8122,-295445.5680,204398116.8116,204397555.1255,204380585.5404,204379629.4835,-294945.9455,204384537.8015,1993.3117,3190.7256,4315.1459,4844.9756,73.2064,216955.0716,206495.1816,202683.8713,213166.7492,213400.1554,204743.3723,213111.2273,209270.6726,260960987.8916,260979497.1326,260964812.1799,260965166.9365,208767.8967,260971302.8404,-58.0107,5358.4056,4041.9677,-11.6941,-4977.9527,-179603.1462,-181220.9203,-178988.3864,-175042.7875,-174873.2951,-187055.3750,-185613.3404,-178169.5931,43191685.9335,43171284.5663,43160567.7866,43173544.3821,-179833.1587,43180434.5831,
68400.000,4638.5006,1033.9233,-1993.7247,-5471.5524,1776.8814,-337565.0292,-350128.9098,-339351.5825,-343500.9560,-334611.0184,-338862.1968,-340794.0780,-337424.1965,129819353.3674,129818596.2528,129809400.2506,129810514.2607,-337989.1636,129806703.0532,-3126.9696,-6282.3817,-6456.9893,-1666.2929,-4765.7532,135502.6887,124100.6955,122383.1222,132660.8069,132126.9601,125258.2962,132537.9315,128187.1800,304974223.3462,304996031.7926,304978878.8382,304981295.1241,128362.9344,304984707.6620,4052.4146,-2690.5872,1336.6317,-3681.0491,4356.1629,-179515.0741,-180729.3197,-179588.8737,-173195.4378,-176318.2237,-187916.7496,-182229.7011,-180925.8078,43261536.0374,43246961.5720,43230639.4822,43242945.7896,-179250.1436,43249393.9929,
72000.000,-556.0847,568.2609,-559.8878,4224.8683,704.1660,-362213.2770,-369332.2566,-362199.9200,-365188.1985,-356486.9968,-360730.6296,-361706.0441,-359944.1136,46391036.6114,46387968.2313,46387145.5647,46384751.5314,-359551.9440,46379048.8798,4123.8330,6673.5133,3577.9925,-2880.2068,6659.7011,42872.8739,34452.9205,34339.5120,43724.4924,41524.8743,37520.8463,42461.2482,39348.7999,328166906.3187,328190793.7366,328176111.2136,328182644.9185,39693.7852,328178028.4006,-5527.3104,-1710.3086,-5862.8120,4471.6403,276.6229,-179338.8139,-180179.2387,-180084.3180,-171822.3890,-178635.2563,-188063.4113,-177983.4615,-176911.1363,43330578.2244,43322885.0969,43302021.6054,43317940.2270,-178652.8643,43318331.8308,
75600.000,-3373.3579,-2408.7792,469.7557,-2032.9611,-2813.2139,-357987.9524,-365661.3412,-362076.4263,-363839.4072,-358098.7027,-360146.5640,-356443.3120,-358109.1761,-40191751.0980,-40198223.5193,-40192922.3377,-40205061.7700,-358235.4445,-40203539.5153,-4903.3818,-4105.1379,2128.2870,6243.0373,-3899.5809,-53856.5849,-56683.1403,-55891.9657,-47866.5753,-53714.9338,-53120.2834,-52255.9794,-51040.4706,328958910.6734,328982615.6819,328975099.3242,328977090.5648,-51603.1457,328970945.4044,3510.0164,4998.5342,6528.2054,-1773.0048,-4674.1533,-178184.2832,-179543.4879,-180181.9091,-170908.3148,-179738.0004,-187543.5984,-176112.8838,-179712.4240,43398805.7145,43398214.2048,43374842.6419,43393604.7586,-178041.3579,43387248.0747,
79200.000,5250.1770,4608.9903,2402.3727,-735.3227,4572.6467,-329012.8538,-339442.1317,-338984.9779,-339530.3074,-337019.8218,-336969.8938,-329887.2716,-333724.6109,-124019437.2813,-124028910.5537,-124022242.4112,-124038479.0043,-334095.5525,-124031565.2032,4443.9819,252.8350,-5750.3848,-6345.4400,-1260.6190,-139015.0210,-143365.5726,-142656.5835,-136217.1432,-143684.0647,-141035.6395,-141660.7386,-140467.4611,307299168.0793,307320458.9444,307322460.1467,307311832.8060,-139716.7735,307312124.6152,685.0610,-5147.5749,-2940.8247,-2333.7292,4726.4432,-176115.7245,-178759.4884,-179691.6485,-170462.3375,-176761.8495,-186367.2795,-179212.7691,-175793.3211,43466263.0909,43472298.3116,43449050.3769,43464917.1771,-177415.6622,43456142.7026,
82800.000,-4945.7425,-5989.5450,-4469.2406,3735.8563,-4665.7370,-283093.6548,-292064.4970,-294324.5126,-293773.8067,-292720.9161,-292430.1626,-284074.5895,-289399.0893,-199371319.4543,-199382237.0261,-199379623.0061,-199390442.0171,-288641.4137,-199384259.8452,-1828.2168,2790.4356,4555.2101,3329.8843,4794.0758,-213639.3492,-219651.0201,-220509.5210,-215667.0912,-223772.3291,-220649.0167,-220599.2972,-218401.2322,264668911.7889,264686445.9653,264696626.2524,264674413.2368,-219030.9417,264682530.9881,-4479.1327,2015.1090,-2599.8249,4592.8694,-425.6712,-174597.3985,-177618.1760,-178577.2789,-170521.6702,-173775.8062,-184508.7656,-181756.5323,-178236.3538,43533043.4111,43544941.5183,43524226.0397,43532701.3064,-176775.8162,43525015.6926,
86400.000,3597.7460,5059.2840,2435.6487,-5921.6259,1601.7652,-221420.3573,-223650.8715,-230825.5152,-229388.1722,-229118.0490,-229075.1460,-220712.6496,-223529.2096,-261105957.5650,-261116289.3873,-261121369.8279,-261120819.7410,-224741.4870,-261119993.3869,-2281.8735,-4062.5359,-587.2786,721.7727,-4898.2525,-275181.8202,-281938.0145,-284515.1592,-281145.5664,-289713.9892,-286748.1040,-285521.1834,-284845.5441,203980342.2497,203993936.0806,204007732.7989,203981455.6983,-284482.2067,203994164.4186,5434.9474,2365.3597,6410.4225,-3267.8926,-4290.4312,-173345.7772,-175562.5921,-176966.0113,-171162.6937,-171331.0596,-181901.4177,-183344.5053,-174800.7721,43599282.1790,43616268.9200,43599494.6206,43598383.7193,-176121.8598,43593867.0224,
